"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","qval"
"CENPK1137D_3788",4225.2091933425,0.555772286118382,0.152155994857961,3.65264797247851,0.000259549939871111,0.000765152097929894,0.000182038514616583
"CENPK1137D_3892",3560.43383136334,0.40261400662056,0.11027595724609,3.65096814097105,0.000261253649196819,0.000769757638835458,0.000183085612269143
"CENPK1137D_1704",1705.35134258778,-0.387057751354261,0.1060763909511,-3.64885859976789,0.000263408029004948,0.000775322867266777,0.000184407275008573
"CENPK1137D_4569",2367.28998383116,-1.71821350329434,0.470893118904868,-3.64883969273176,0.000263427413005562,0.000775322867266777,0.000184419154422072
"CENPK1137D_4788",1378.70263542214,-0.722542557538969,0.198146013925035,-3.6465157346659,0.000265820208005857,0.000781942471333986,0.000185883898715923
"CENPK1137D_3579",30103.5302082806,0.40860947714383,0.112124330985457,3.64425342432438,0.000268169088306673,0.00078842581229871,0.000187318542905438
"CENPK1137D_4982",3378.83547172737,-0.577444546244531,0.158544413028982,-3.64216269253824,0.00027035711005586,0.000794429477820728,0.000188652079613643
"CENPK1137D_3541",1450.76535634057,0.998046534380571,0.274069426521754,3.64158289031685,0.000270966849930635,0.000795597908962289,0.000189023208578702
"CENPK1137D_674",47720.3663825972,1.66573991421337,0.457431519650447,3.64150663576106,0.00027104713767293,0.000795597908962289,0.000189072061240398
"CENPK1137D_1756",2586.80072432212,0.644895911847286,0.17716869059643,3.64001060049761,0.000272626816989979,0.000799803308926935,0.000190032496842438
"CENPK1137D_4030",3572.69948564475,0.216863065951211,0.0595799316335878,3.63986765350626,0.000272778207004463,0.000799816272908561,0.000190124466030518
"CENPK1137D_3185",5832.32844677311,-0.384987635586098,0.105870624065356,-3.63639714967994,0.000276477960370232,0.000810227819243298,0.000192367990892575
"CENPK1137D_24",1537.29649485677,-0.392415145411888,0.107939237597141,-3.63551896555439,0.000277421581842052,0.000812555569636409,0.000192938952970063
"CENPK1137D_1427",2439.09152109139,0.322451901386497,0.0887921356769939,3.63153672257085,0.000281738556804224,0.000824755904318765,0.000195544603918205
"CENPK1137D_1934",739.527016994154,-0.914596224806089,0.251898934013991,-3.6308062532543,0.000282537227117874,0.000826649241922296,0.000196025511354752
"CENPK1137D_311",1110.4207163316,0.663559282507128,0.182950555610435,3.62698697630674,0.000286747751204093,0.000838517604542007,0.000198554873926996
"CENPK1137D_3231",6635.93032278848,1.02165010397625,0.281730248524422,3.6263415424052,0.000287465084168582,0.000840163795942763,0.00019898479982207
"CENPK1137D_1769",4634.88112496343,1.23407106094479,0.340391741185241,3.62544360403037,0.000288465846479214,0.000842184086126546,0.000199584114335019
"CENPK1137D_5207",2616.44076874392,0.656252286353382,0.181007405053456,3.62555491119038,0.000288341616429542,0.000842184086126546,0.000199509748663333
"CENPK1137D_4598",155051.531969964,-2.62001284775216,0.722709656707452,-3.62526337296849,0.000288667108911412,0.000842319789113087,0.000199704574229904
"CENPK1137D_733",586.455002346647,-0.344763582149006,0.0951356911962798,-3.62391419890675,0.000290177903171268,0.000846274463589517,0.000200608093943607
"CENPK1137D_2800",5124.60999809804,-1.29951284783781,0.358618350353396,-3.62366523229283,0.000290457502277298,0.000846636168930399,0.000200775166366708
"CENPK1137D_3214",769.917348285413,-0.695527764101209,0.191973004507773,-3.62304984434959,0.000291149689909333,0.000848199471352563,0.000201188590410427
"CENPK1137D_1454",1589.94517479984,0.550250954669615,0.151896142986275,3.62254724742637,0.00029171615638757,0.000849395036415814,0.00020152672599777
